,unique_id,x_index,y_index,time_bin,crime_count,neighbor_1_1,neighbor_2_1,neighbor_3_1,neighbor_1_2,neighbor_3_2,neighbor_1_3,neighbor_2_3,neighbor_3_3,hotspot
5342,9323,116,55,2016-03-10,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0
5345,9326,116,58,2016-03-10,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
5367,9378,117,29,2016-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5370,9381,117,32,2016-03-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
5389,9402,117,53,2016-03-10,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5391,9404,117,55,2016-03-10,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5395,9408,117,59,2016-03-10,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
5405,9420,117,75,2016-03-10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
5424,9461,118,34,2016-03-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5444,9485,118,58,2016-03-10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
5461,9502,118,75,2016-03-10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5540,9623,120,30,2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5568,9652,120,59,2016-03-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0
5569,9653,120,60,2016-03-10,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
5646,9747,121,71,2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5711,9834,122,74,2016-03-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
5760,9906,123,60,2016-03-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5773,9920,123,74,2016-03-10,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5798,9967,124,35,2016-03-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
5814,9983,124,51,2016-03-10,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0
5837,10006,124,74,2016-03-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5868,10054,125,37,2016-03-10,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0
5869,10055,125,38,2016-03-10,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0
5882,10068,125,51,2016-03-10,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0
5883,10069,125,52,2016-03-10,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
5926,10137,126,35,2016-03-10,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
5928,10139,126,37,2016-03-10,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1
5929,10140,126,38,2016-03-10,0.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0
5932,10143,126,41,2016-03-10,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0
5941,10152,126,50,2016-03-10,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0
5943,10154,126,52,2016-03-10,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0
5944,10155,126,53,2016-03-10,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
5945,10156,126,54,2016-03-10,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0
5946,10157,126,55,2016-03-10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
5984,10219,127,33,2016-03-10,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
5988,10223,127,37,2016-03-10,2.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
5992,10227,127,41,2016-03-10,3.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0
5993,10228,127,42,2016-03-10,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0
6035,10296,128,25,2016-03-10,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
6049,10310,128,39,2016-03-10,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
6050,10311,128,40,2016-03-10,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0
6051,10312,128,41,2016-03-10,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0
6061,10322,128,51,2016-03-10,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0
6062,10323,128,52,2016-03-10,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0
6080,10342,128,71,2016-03-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
6102,10390,129,35,2016-03-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6104,10392,129,37,2016-03-10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0
6109,10397,129,42,2016-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6161,10470,130,34,2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6164,10473,130,37,2016-03-10,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0
6198,10508,130,72,2016-03-10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
6225,10554,131,37,2016-03-10,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0
6226,10555,131,38,2016-03-10,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0
6233,10562,131,45,2016-03-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6278,10634,132,37,2016-03-10,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0
6279,10635,132,38,2016-03-10,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0
6282,10638,132,41,2016-03-10,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0
6293,10649,132,52,2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6311,10669,132,72,2016-03-10,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6336,10718,133,41,2016-03-10,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0
6341,10723,133,46,2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6345,10727,133,50,2016-03-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6366,10749,133,72,2016-03-10,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0
6395,10798,134,41,2016-03-10,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0
6423,10828,134,71,2016-03-10,2.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0
6446,10877,135,40,2016-03-10,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0
6466,10902,135,65,2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6472,10908,135,71,2016-03-10,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
6485,10953,136,38,2016-03-10,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
6516,10987,136,72,2016-03-10,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6532,11034,137,41,2016-03-10,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
6540,11042,137,49,2016-03-10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0
6541,11043,137,50,2016-03-10,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6542,11044,137,51,2016-03-10,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0
6567,11107,138,37,2016-03-10,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6579,11119,138,49,2016-03-10,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0
6580,11120,138,50,2016-03-10,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
6582,11122,138,52,2016-03-10,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
6616,11186,139,41,2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
6627,11197,139,52,2016-03-10,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6657,11266,140,41,2016-03-10,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0
6697,11348,141,41,2016-03-10,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6706,11357,141,50,2016-03-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
6745,11430,142,41,2016-03-10,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0
6754,11439,142,50,2016-03-10,0.0,1.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,0
6755,11440,142,51,2016-03-10,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,1.0,0
6756,11441,142,52,2016-03-10,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
6782,11508,143,41,2016-03-10,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0
6787,11513,143,46,2016-03-10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0
6788,11514,143,47,2016-03-10,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
6789,11515,143,48,2016-03-10,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,0
6790,11516,143,49,2016-03-10,3.0,1.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0
6791,11517,143,50,2016-03-10,12.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1
6832,11586,144,48,2016-03-10,0.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0
6833,11587,144,49,2016-03-10,3.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0
6882,11686,146,34,2016-03-10,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
6889,11693,146,41,2016-03-10,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
6905,11735,147,33,2016-03-10,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0
6928,11781,148,34,2016-03-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6946,11822,149,34,2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7151,1290,33,96,2016-03-24,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0
7153,1292,33,98,2016-03-24,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0
7173,1370,34,97,2016-03-24,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0
7174,1371,34,98,2016-03-24,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
7199,1448,35,101,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7214,1522,36,95,2016-03-24,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
7262,1637,37,103,2016-03-24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7299,1752,38,100,2016-03-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
7300,1753,38,101,2016-03-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
7423,2096,41,94,2016-03-24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
7517,2338,43,98,2016-03-24,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0
7526,2369,44,8,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7566,2452,44,93,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
7567,2453,44,94,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
7571,2457,44,98,2016-03-24,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0
7615,2568,45,93,2016-03-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
7673,2687,46,97,2016-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
7713,2795,47,91,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7719,2801,47,97,2016-03-24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0
7766,2911,48,91,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
7880,3147,50,96,2016-03-24,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0
7898,3187,51,21,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
7941,3261,51,95,2016-03-24,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0
7942,3262,51,96,2016-03-24,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0
8067,3486,53,92,2016-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8359,4013,58,55,2016-03-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
8363,4017,58,59,2016-03-24,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
8427,4126,59,57,2016-03-24,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
8428,4127,59,58,2016-03-24,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0
8429,4128,59,59,2016-03-24,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
8439,4149,59,80,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8488,4236,60,55,2016-03-24,4.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,4.0,0
8489,4237,60,56,2016-03-24,1.0,2.0,1.0,2.0,4.0,0.0,2.0,4.0,0.0,0
8490,4238,60,57,2016-03-24,0.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0
8515,4273,60,92,2016-03-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0
8557,4348,61,54,2016-03-24,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0
8558,4349,61,55,2016-03-24,2.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0
8559,4350,61,56,2016-03-24,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
8587,4386,61,92,2016-03-24,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0
8625,4456,62,46,2016-03-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8628,4459,62,49,2016-03-24,1.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,6.0,0
8629,4460,62,50,2016-03-24,10.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,1
8630,4461,62,51,2016-03-24,0.0,0.0,0.0,0.0,10.0,0.0,6.0,3.0,0.0,0
8632,4463,62,53,2016-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
8637,4468,62,58,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0
8692,4571,63,45,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
8693,4572,63,46,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
8694,4573,63,47,2016-03-24,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
8695,4574,63,48,2016-03-24,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
8696,4575,63,49,2016-03-24,1.0,0.0,1.0,10.0,2.0,6.0,0.0,1.0,2.0,0
8697,4576,63,50,2016-03-24,6.0,1.0,10.0,0.0,1.0,3.0,1.0,2.0,7.0,1
8698,4577,63,51,2016-03-24,3.0,10.0,0.0,0.0,6.0,0.0,2.0,7.0,2.0,0
8699,4578,63,52,2016-03-24,0.0,0.0,0.0,1.0,3.0,0.0,7.0,2.0,2.0,0
8701,4580,63,54,2016-03-24,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0
8706,4585,63,59,2016-03-24,5.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1
8732,4617,63,91,2016-03-24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0
8767,4687,64,46,2016-03-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0
8768,4688,64,47,2016-03-24,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0
8771,4691,64,50,2016-03-24,2.0,1.0,6.0,3.0,1.0,7.0,1.0,1.0,2.0,0
8772,4692,64,51,2016-03-24,7.0,6.0,3.0,0.0,2.0,2.0,1.0,2.0,5.0,1
8773,4693,64,52,2016-03-24,2.0,3.0,0.0,0.0,7.0,2.0,2.0,5.0,6.0,0
8774,4694,64,53,2016-03-24,2.0,0.0,0.0,2.0,2.0,4.0,5.0,6.0,2.0,0
8775,4695,64,54,2016-03-24,4.0,0.0,2.0,0.0,2.0,1.0,6.0,2.0,0.0,0
8776,4696,64,55,2016-03-24,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0
8779,4699,64,58,2016-03-24,1.0,3.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0
8807,4732,64,91,2016-03-24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8849,4802,65,46,2016-03-24,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0
8850,4803,65,47,2016-03-24,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
8854,4807,65,51,2016-03-24,2.0,2.0,7.0,2.0,1.0,5.0,0.0,1.0,4.0,0
8855,4808,65,52,2016-03-24,5.0,7.0,2.0,2.0,2.0,6.0,1.0,4.0,0.0,1
8856,4809,65,53,2016-03-24,6.0,2.0,2.0,4.0,5.0,2.0,4.0,0.0,4.0,1
8857,4810,65,54,2016-03-24,2.0,2.0,4.0,1.0,6.0,0.0,0.0,4.0,2.0,0
8858,4811,65,55,2016-03-24,0.0,4.0,1.0,0.0,2.0,0.0,4.0,2.0,2.0,0
8859,4812,65,56,2016-03-24,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0
8861,4814,65,58,2016-03-24,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8862,4815,65,59,2016-03-24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
8873,4831,65,75,2016-03-24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
8875,4833,65,77,2016-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8877,4835,65,79,2016-03-24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8885,4843,65,87,2016-03-24,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
8936,4921,66,49,2016-03-24,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0
8937,4922,66,50,2016-03-24,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0
8938,4923,66,51,2016-03-24,1.0,1.0,2.0,5.0,0.0,4.0,0.0,0.0,3.0,0
8939,4924,66,52,2016-03-24,4.0,2.0,5.0,6.0,1.0,0.0,0.0,3.0,6.0,0
8940,4925,66,53,2016-03-24,0.0,5.0,6.0,2.0,4.0,4.0,3.0,6.0,6.0,0
8941,4926,66,54,2016-03-24,4.0,6.0,2.0,0.0,0.0,2.0,6.0,6.0,7.0,0
8942,4927,66,55,2016-03-24,2.0,2.0,0.0,0.0,4.0,2.0,6.0,7.0,4.0,0
8943,4928,66,56,2016-03-24,2.0,0.0,0.0,1.0,2.0,1.0,7.0,4.0,12.0,0
8944,4929,66,57,2016-03-24,1.0,0.0,1.0,1.0,2.0,0.0,4.0,12.0,2.0,0
8970,4959,66,87,2016-03-24,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
8982,4979,66,107,2016-03-24,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0
8984,4982,66,110,2016-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9017,5038,67,51,2016-03-24,0.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,2.0,0
9018,5039,67,52,2016-03-24,3.0,1.0,4.0,0.0,0.0,6.0,1.0,2.0,1.0,0
9019,5040,67,53,2016-03-24,6.0,4.0,0.0,4.0,3.0,6.0,2.0,1.0,13.0,1
9020,5041,67,54,2016-03-24,6.0,0.0,4.0,2.0,6.0,7.0,1.0,13.0,7.0,1
9021,5042,67,55,2016-03-24,7.0,4.0,2.0,2.0,6.0,4.0,13.0,7.0,6.0,1
9022,5043,67,56,2016-03-24,4.0,2.0,2.0,1.0,7.0,12.0,7.0,6.0,1.0,0
9023,5044,67,57,2016-03-24,12.0,2.0,1.0,0.0,4.0,2.0,6.0,1.0,2.0,1
9024,5045,67,58,2016-03-24,2.0,1.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,0
9025,5046,67,59,2016-03-24,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0
9092,5152,68,50,2016-03-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
9093,5153,68,51,2016-03-24,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0
9095,5155,68,53,2016-03-24,1.0,3.0,6.0,6.0,2.0,13.0,0.0,0.0,4.0,0
9096,5156,68,54,2016-03-24,13.0,6.0,6.0,7.0,1.0,7.0,0.0,4.0,4.0,1
9097,5157,68,55,2016-03-24,7.0,6.0,7.0,4.0,13.0,6.0,4.0,4.0,1.0,1
9098,5158,68,56,2016-03-24,6.0,7.0,4.0,12.0,7.0,1.0,4.0,1.0,2.0,1
9099,5159,68,57,2016-03-24,1.0,4.0,12.0,2.0,6.0,2.0,1.0,2.0,0.0,0
9100,5160,68,58,2016-03-24,2.0,12.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0
9113,5175,68,73,2016-03-24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
9168,5269,69,53,2016-03-24,0.0,2.0,1.0,13.0,0.0,4.0,0.0,0.0,0.0,0
9169,5270,69,54,2016-03-24,4.0,1.0,13.0,7.0,0.0,4.0,0.0,0.0,0.0,0
9170,5271,69,55,2016-03-24,4.0,13.0,7.0,6.0,4.0,1.0,0.0,0.0,0.0,0
9172,5273,69,57,2016-03-24,2.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0
9238,5394,70,72,2016-03-24,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
9243,5399,70,77,2016-03-24,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
9244,5400,70,78,2016-03-24,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0
9279,5484,71,60,2016-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9280,5485,71,61,2016-03-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
9281,5486,71,62,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
9286,5491,71,67,2016-03-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
9342,5584,72,59,2016-03-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0
9346,5588,72,63,2016-03-24,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
9348,5590,72,65,2016-03-24,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
9402,5675,73,50,2016-03-24,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0
9403,5676,73,51,2016-03-24,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,0
9404,5677,73,52,2016-03-24,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0
9406,5679,73,54,2016-03-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
9411,5684,73,59,2016-03-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9413,5686,73,61,2016-03-24,2.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,1.0,0
9421,5694,73,69,2016-03-24,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
9422,5695,73,70,2016-03-24,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1
9423,5696,73,71,2016-03-24,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0
9424,5697,73,72,2016-03-24,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
9428,5701,73,76,2016-03-24,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
9444,5719,73,94,2016-03-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
9474,5773,74,51,2016-03-24,2.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0
9475,5774,74,52,2016-03-24,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
9477,5776,74,54,2016-03-24,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0
9479,5778,74,56,2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
9484,5783,74,61,2016-03-24,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
9503,5802,74,80,2016-03-24,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
9510,5809,74,87,2016-03-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9513,5812,74,90,2016-03-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9546,5865,75,47,2016-03-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
9553,5872,75,54,2016-03-24,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0
9573,5892,75,74,2016-03-24,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
9618,5955,76,39,2016-03-24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
9630,5967,76,51,2016-03-24,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0
9631,5968,76,52,2016-03-24,2.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,0
9632,5969,76,53,2016-03-24,2.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0
9638,5975,76,59,2016-03-24,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0
